latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.206704,112.130402,328.33,0.62,0.54,2022-05-31,0624,N,VIIRS,n,1,293.46,5.75,D,3
-2.3934,111.42115,340.24,0.55,0.51,2022-05-31,0624,N,VIIRS,n,1,296.3,10.97,D,3
-2.389435,111.422966,344.77,0.55,0.51,2022-05-31,0624,N,VIIRS,n,1,295.55,15.15,D,0
-3.515107,114.840652,331.83,0.45,0.63,2022-05-31,0624,N,VIIRS,n,1,292.6,2.85,D,0
-3.463832,115.747391,327.38,0.52,0.67,2022-05-31,0624,N,VIIRS,n,1,289.51,4.31,D,0
-2.207333,105.896141,329.97,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,294.79,0.99,D,0
-2.234558,105.855263,332.36,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,295.43,4.88,D,0
-2.428716,104.627571,333.62,0.39,0.36,2022-05-31,0624,N,VIIRS,n,1,297.03,2.11,D,0
-2.292199,105.912338,331.56,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,295.87,2.51,D,0
-0.914076,115.071022,349.82,0.51,0.66,2022-05-31,0624,N,VIIRS,n,1,288.99,5.6,D,0
-1.587111,110.865448,335.72,0.52,0.5,2022-05-31,0624,N,VIIRS,n,1,293.58,6.4,D,0
-2.356072,105.974594,340.34,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,297,6.7,D,0
-2.411863,105.972244,340.15,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,296.52,8.82,D,0
-2.419803,105.943375,345.29,0.41,0.37,2022-05-31,0624,N,VIIRS,n,1,295.87,10.6,D,0
-1.662374,111.070442,351.5,0.53,0.5,2022-05-31,0624,N,VIIRS,n,1,295.49,10.3,D,0
-1.405499,112.881065,338.82,0.36,0.57,2022-05-31,0624,N,VIIRS,n,1,292.31,3.73,D,0
-1.679183,111.177597,336.28,0.54,0.51,2022-05-31,0624,N,VIIRS,n,1,293.92,6.55,D,0
-1.68387,111.178276,345.52,0.54,0.51,2022-05-31,0624,N,VIIRS,n,1,294.97,9.24,D,0
-1.681606,111.176094,340.34,0.54,0.51,2022-05-31,0624,N,VIIRS,n,1,295.03,16.83,D,0
-1.404738,112.87925,335.09,0.36,0.57,2022-05-31,0624,N,VIIRS,n,1,292.03,4.04,D,0
-1.087365,115.081444,326.75,0.51,0.66,2022-05-31,0624,N,VIIRS,n,1,289.65,5.49,D,0
-1.916643,110.188873,336.74,0.46,0.47,2022-05-31,0624,N,VIIRS,n,1,296.29,4.33,D,0
-2.590015,102.036499,347.4,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,273.06,8.28,D,0
5.223509,97.069359,343.45,0.41,0.45,2022-05-31,0630,N,VIIRS,n,1,293.93,5.46,D,3
5.221459,97.069901,332.48,0.41,0.45,2022-05-31,0630,N,VIIRS,n,1,292.5,1.51,D,2
3.667166,98.894112,339.58,0.51,0.41,2022-05-31,0630,N,VIIRS,n,1,294.51,3.91,D,0
2.999882,97.505234,326.07,0.42,0.45,2022-05-31,0630,N,VIIRS,n,1,293.02,3.52,D,0
2.928902,97.461723,337.51,0.42,0.45,2022-05-31,0630,N,VIIRS,n,1,292.74,4.75,D,0
3.024588,98.789337,330.96,0.52,0.42,2022-05-31,0630,N,VIIRS,n,1,289.57,4.73,D,0
2.832215,97.677155,332.42,0.41,0.45,2022-05-31,0630,N,VIIRS,n,1,274.37,4.1,D,0
2.894433,98.134727,325.51,0.38,0.43,2022-05-31,0630,N,VIIRS,n,1,277.73,2.8,D,0
2.800514,97.636452,330.71,0.41,0.45,2022-05-31,0630,N,VIIRS,n,1,276.98,4.53,D,0
2.598103,98.01432,342.57,0.39,0.44,2022-05-31,0630,N,VIIRS,n,1,266.63,9.6,D,0
2.598664,98.017868,342.93,0.39,0.44,2022-05-31,0630,N,VIIRS,n,1,270.12,9.6,D,0
2.594063,98.014999,338.98,0.39,0.44,2022-05-31,0630,N,VIIRS,n,1,266.49,9.6,D,0
2.594628,98.018562,343.8,0.39,0.44,2022-05-31,0630,N,VIIRS,n,1,267.32,9.6,D,0
2.609199,100.223007,340.15,0.45,0.39,2022-05-31,0630,N,VIIRS,n,1,297.64,3.75,D,0
1.813869,99.234131,330.99,0.51,0.41,2022-05-31,0630,N,VIIRS,n,1,290.9,4.08,D,0
1.659688,99.231339,337.87,0.52,0.41,2022-05-31,0630,N,VIIRS,n,1,296.79,6.82,D,0
1.738419,101.676102,340.35,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,293.6,7.36,D,3
1.241433,99.497932,336.03,0.5,0.41,2022-05-31,0630,N,VIIRS,n,1,297.7,12.93,D,0
0.968179,99.09716,333.51,0.54,0.42,2022-05-31,0630,N,VIIRS,n,1,294.05,5.54,D,0
0.964317,99.097809,344.71,0.54,0.42,2022-05-31,0630,N,VIIRS,n,1,294.98,16.34,D,0
0.959569,100.480164,335.3,0.45,0.39,2022-05-31,0630,N,VIIRS,n,1,300.22,10.03,D,0
1.107765,104.257729,332.04,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,300.36,4.35,D,0
1.108297,104.26123,335.96,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,300.66,10.02,D,0
1.908414,109.524185,346.4,0.47,0.48,2022-05-31,0630,N,VIIRS,n,1,293.1,10,D,0
1.104424,104.258224,332.68,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,300.97,4.35,D,0
1.104956,104.261726,340.41,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,301.71,10.02,D,0
1.903993,109.524796,367,0.47,0.48,2022-05-31,0630,N,VIIRS,h,1,296.01,10,D,0
0.717684,102.888245,338.61,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,302.41,3.75,D,0
1.637293,109.331184,331.54,0.46,0.47,2022-05-31,0630,N,VIIRS,n,1,296.23,2.08,D,0
1.581974,109.586746,347.65,0.47,0.48,2022-05-31,0630,N,VIIRS,n,1,296.45,8.22,D,0
0.231951,101.612694,337.36,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,302.23,8.37,D,0
0.400694,103.294884,334.19,0.38,0.36,2022-05-31,0630,N,VIIRS,n,1,298.7,2.67,D,0
1.400862,109.96244,337.65,0.5,0.49,2022-05-31,0630,N,VIIRS,n,1,297.66,6.77,D,0
1.337219,109.812431,338.66,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,296.62,9.58,D,0
1.337869,109.816841,340.06,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,296.17,9.58,D,0
1.339601,109.815857,341.29,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,297.4,17.93,D,0
1.260098,109.894997,333.64,0.49,0.49,2022-05-31,0630,N,VIIRS,n,1,297.93,5.81,D,0
1.165428,109.415138,337.23,0.45,0.47,2022-05-31,0630,N,VIIRS,n,1,297.44,4.42,D,0
1.229839,110.00853,342.38,0.5,0.49,2022-05-31,0630,N,VIIRS,n,1,298.34,13.04,D,0
-0.114047,101.67691,332.63,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,300.74,2.53,D,0
-0.113473,101.680634,346.92,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,303.65,9.63,D,0
-0.112739,101.680084,349.13,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,304.18,5.8,D,0
-0.11618,101.680595,332.97,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,301.66,5.8,D,0
-0.167795,101.68837,341.32,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,305.94,22.12,D,0
0.925132,109.062378,335.94,0.43,0.46,2022-05-31,0630,N,VIIRS,n,1,296.59,22.53,D,0
-0.174922,101.825943,340.68,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,306.61,14.49,D,0
-0.170418,101.855408,337.76,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,302.69,3.91,D,0
-0.182413,101.868484,335.41,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,301.52,1.9,D,0
0.81886,108.899498,337.14,0.42,0.45,2022-05-31,0630,N,VIIRS,n,1,298.88,4.05,D,0
-0.293557,101.893028,335.09,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,302.66,2.38,D,0
-0.128048,102.997658,330.92,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,297.41,3.53,D,0
1.006389,111.205811,354.78,0.6,0.53,2022-05-31,0630,N,VIIRS,n,1,294.25,28.68,D,0
1.004189,111.20385,337.15,0.6,0.53,2022-05-31,0630,N,VIIRS,n,1,293.18,14.93,D,0
1.005044,111.209335,339.63,0.6,0.53,2022-05-31,0630,N,VIIRS,n,1,292.77,14.93,D,0
0.57245,109.177818,338.54,0.43,0.46,2022-05-31,0630,N,VIIRS,n,1,295.36,4.63,D,0
0.672447,109.911369,342.17,0.48,0.48,2022-05-31,0630,N,VIIRS,n,1,295.33,8.34,D,0
0.815007,110.86808,350.9,0.56,0.52,2022-05-31,0630,N,VIIRS,n,1,291.73,36.38,D,0
0.488879,108.967941,334.12,0.42,0.45,2022-05-31,0630,N,VIIRS,n,1,297.11,3.03,D,0
-0.757349,101.05117,334.04,0.45,0.39,2022-05-31,0630,N,VIIRS,n,1,296.33,3.76,D,0
-0.509966,102.882301,330.97,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,298.27,2.34,D,0
-0.758943,101.25737,332.57,0.44,0.38,2022-05-31,0630,N,VIIRS,n,1,295.04,2.26,D,0
0.489533,109.449707,336.35,0.45,0.47,2022-05-31,0630,N,VIIRS,n,1,296.05,3.06,D,0
0.517098,109.745522,340.94,0.47,0.48,2022-05-31,0630,N,VIIRS,n,1,295.93,8.84,D,0
-0.831778,101.228638,337.48,0.44,0.38,2022-05-31,0630,N,VIIRS,n,1,296.08,7.22,D,0
-0.831899,101.228439,343.96,0.44,0.38,2022-05-31,0630,N,VIIRS,n,1,295.66,7.22,D,0
0.357089,109.695694,336.46,0.46,0.47,2022-05-31,0630,N,VIIRS,n,1,294.19,5.32,D,0
-0.866864,101.612541,343.36,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,297.27,20.03,D,0
0.356822,109.695839,337.43,0.46,0.47,2022-05-31,0630,N,VIIRS,n,1,293.76,5.36,D,0
-0.89429,101.651558,331.84,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,295.12,6.96,D,0
-0.879175,101.799286,338.35,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,296.82,4.9,D,0
-0.830848,102.143639,333.76,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,298.84,2.59,D,0
-0.946919,101.655327,336.33,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,294.26,6.41,D,0
1.40351,117.244926,326.59,0.77,0.78,2022-05-31,0630,N,VIIRS,n,1,287.95,5.28,D,0
-0.928138,102.031013,331.58,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,299.52,2.8,D,0
-0.912236,102.345375,332.29,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,297.34,2.86,D,0
0.594504,112.463005,351.43,0.36,0.57,2022-05-31,0630,N,VIIRS,n,1,293.79,7.32,D,0
0.390417,111.15509,340.95,0.58,0.52,2022-05-31,0630,N,VIIRS,n,1,294.13,9.8,D,0
-0.980319,102.285271,340.33,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,304.03,21.64,D,0
-1.136292,101.597366,342.23,0.43,0.38,2022-05-31,0630,N,VIIRS,n,1,302.98,86.68,D,0
0.16388,110.099464,342.86,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,294.82,6.47,D,0
-1.139778,101.597862,340.41,0.43,0.38,2022-05-31,0630,N,VIIRS,n,1,293.97,5.71,D,0
0.030519,109.322838,342.91,0.43,0.46,2022-05-31,0630,N,VIIRS,n,1,295.61,6.66,D,0
-1.17406,101.489044,332.06,0.43,0.38,2022-05-31,0630,N,VIIRS,n,1,291.91,10.08,D,0
0.101715,110.081505,340.35,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,294.98,6.15,D,0
0.094755,110.095932,337.43,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,293.63,3.33,D,0
0.096522,110.09478,331.22,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,292.8,2.12,D,0
-1.218468,101.652481,338.61,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,293.52,4.33,D,0
-1.252427,101.44957,342.62,0.43,0.38,2022-05-31,0630,N,VIIRS,n,1,298.33,23.57,D,0
-1.216615,101.853264,337.93,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,296.12,7.23,D,0
0.014383,110.035606,340.23,0.48,0.48,2022-05-31,0630,N,VIIRS,n,1,293.93,3.5,D,0
-0.076679,110.111633,339.1,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,295.45,5.55,D,0
-1.269302,102.561325,332.18,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,298.42,4.5,D,0
-0.055818,111.011177,339.5,0.56,0.51,2022-05-31,0630,N,VIIRS,n,1,294.96,14.81,D,0
-1.319655,103.2258,332.62,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,293.45,4.08,D,0
-0.111991,111.089012,344.73,0.56,0.52,2022-05-31,0630,N,VIIRS,n,1,295.12,7.91,D,0
-0.284819,110.157478,340.63,0.49,0.48,2022-05-31,0630,N,VIIRS,n,1,295.05,7.64,D,0
-1.586325,101.738319,332.93,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,290.3,2.93,D,0
-1.668821,101.978249,329.63,0.42,0.37,2022-05-31,0630,N,VIIRS,n,1,292.46,2.27,D,0
-1.653483,103.209915,331.99,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,288.19,3.55,D,0
-1.768028,102.519646,331.55,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,297.97,1.96,D,0
-0.528593,110.66909,329.62,0.52,0.5,2022-05-31,0630,N,VIIRS,n,1,294.12,3.63,D,0
-1.659514,103.552116,333.17,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,290.12,4.28,D,0
-1.858559,103.216293,339.46,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,286.8,2.85,D,0
-2.20418,101.082214,336.5,0.46,0.39,2022-05-31,0630,N,VIIRS,n,1,270.78,3.98,D,0
-1.61448,105.599205,335.64,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,297.88,3.75,D,0
-2.053417,102.77623,328.68,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,283.02,3.29,D,0
-2.027633,102.947044,331.46,0.39,0.37,2022-05-31,0630,N,VIIRS,n,1,290.86,1.82,D,0
-1.957426,103.52401,339.97,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,294.64,4.26,D,0
-2.058815,102.922668,332.09,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,291.98,2.78,D,0
-1.722782,105.486633,331.05,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,295.7,2.39,D,0
-1.72223,105.490227,332.51,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,296.74,4.85,D,0
-1.659449,105.989922,330.97,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,296.64,2.07,D,0
-0.847023,111.57753,331.88,0.59,0.53,2022-05-31,0630,N,VIIRS,n,1,293.72,5.74,D,0
-1.726439,105.965714,331.72,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,297.31,2.52,D,0
-0.849557,111.575821,338.54,0.59,0.53,2022-05-31,0630,N,VIIRS,n,1,292.98,4.58,D,0
-1.913892,105.303787,332.15,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,296.23,2.78,D,0
-1.937981,105.213043,334.36,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,298.43,4.33,D,0
-1.913094,105.656136,338.46,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,299.08,8.6,D,0
-1.968007,105.52401,340.77,0.4,0.37,2022-05-31,0630,N,VIIRS,n,1,292.57,23.71,D,0
-1.165832,110.779823,328.83,0.52,0.5,2022-05-31,0630,N,VIIRS,n,1,295.15,3.48,D,0
-2.593875,101.987068,338.2,0.42,0.38,2022-05-31,0630,N,VIIRS,n,1,274.3,5.86,D,0
-1.309986,110.542725,341.08,0.5,0.49,2022-05-31,0630,N,VIIRS,n,1,295.9,10.49,D,0
-0.593625,115.119766,329.82,0.52,0.67,2022-05-31,0630,N,VIIRS,n,1,289.91,3.36,D,2
-2.068099,105.780571,333.68,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,298.04,9.78,D,0
-2.391077,103.719048,333.2,0.39,0.36,2022-05-31,0630,N,VIIRS,n,1,296.01,14.01,D,0
-2.116644,105.829384,337.92,0.41,0.37,2022-05-31,0630,N,VIIRS,n,1,298,6.86,D,0
0.894744,124.082024,310.5,0.4,0.44,2022-05-31,1724,N,VIIRS,n,1,290.98,1.03,N,2
-8.92651,117.636742,305.49,0.39,0.36,2022-05-31,1730,N,VIIRS,n,1,283.67,0.9,N,0
-8.925955,117.225296,296.26,0.39,0.36,2022-05-31,1730,N,VIIRS,n,1,269.88,0.32,N,0
-8.119745,114.058731,307.53,0.45,0.39,2022-05-31,1730,N,VIIRS,n,1,272.34,1.48,N,1
-8.681526,118.374855,313.1,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,286.66,1.42,N,3
-6.550908,108.093033,301.46,0.37,0.58,2022-05-31,1730,N,VIIRS,n,1,280.48,0.61,N,0
-6.545573,108.093956,303.08,0.37,0.58,2022-05-31,1730,N,VIIRS,n,1,281.46,0.61,N,2
-8.272443,123.504189,301.72,0.5,0.49,2022-05-31,1730,N,VIIRS,n,1,281.81,9.02,N,1
-8.27321,123.509521,351.2,0.5,0.49,2022-05-31,1730,N,VIIRS,n,1,289.48,9.02,N,1
-8.268759,123.510544,308.13,0.5,0.49,2022-05-31,1730,N,VIIRS,n,1,283.72,1.36,N,1
-3.841783,115.251846,311.97,0.44,0.38,2022-05-31,1730,N,VIIRS,n,1,291.24,1.21,N,0
-2.57583,110.556496,304.45,0.58,0.52,2022-05-31,1730,N,VIIRS,n,1,289.64,0.71,N,0
-3.03039,115.16494,307.92,0.45,0.39,2022-05-31,1730,N,VIIRS,n,1,292.1,1.13,N,2
-3.027472,115.16954,311.4,0.45,0.39,2022-05-31,1730,N,VIIRS,n,1,291.91,1.52,N,0
-2.998103,115.206223,308.18,0.45,0.39,2022-05-31,1730,N,VIIRS,n,1,292.03,0.96,N,0
-2.041278,110.465538,308,0.6,0.53,2022-05-31,1730,N,VIIRS,n,1,291.04,1.17,N,0
-2.038477,110.462013,308.61,0.6,0.53,2022-05-31,1730,N,VIIRS,n,1,290.62,1.65,N,0
-3.903775,122.423668,313.94,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,291.81,2.02,N,2
-3.903013,122.418694,324.22,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,293.24,5.73,N,2
-3.873255,122.407944,312.2,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,291.78,2.4,N,2
-3.871753,122.398018,315.57,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,292.9,3.15,N,2
-3.871001,122.393059,308.57,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,292.27,2.28,N,0
-3.872503,122.402969,320.47,0.55,0.43,2022-05-31,1730,N,VIIRS,n,1,293.03,3.15,N,2
-1.873231,110.688492,303.21,0.58,0.52,2022-05-31,1730,N,VIIRS,n,1,290.67,0.75,N,0
-2.165953,115.576012,306.6,0.44,0.38,2022-05-31,1730,N,VIIRS,n,1,293.22,1.11,N,2
-2.160141,115.585037,311.2,0.44,0.38,2022-05-31,1730,N,VIIRS,n,1,293.1,0.88,N,2
-1.900889,115.859955,307.99,0.43,0.38,2022-05-31,1730,N,VIIRS,n,1,292.23,1.09,N,0
-1.894495,115.864914,305.65,0.43,0.38,2022-05-31,1730,N,VIIRS,n,1,292.52,1.3,N,2
-2.57752,121.381058,341.05,0.47,0.4,2022-05-31,1730,N,VIIRS,n,1,287.16,17.35,N,2
-2.574549,121.385818,320.77,0.47,0.4,2022-05-31,1730,N,VIIRS,n,1,285.29,26.51,N,2
-2.573881,121.381577,323.27,0.47,0.4,2022-05-31,1730,N,VIIRS,n,1,284.41,17.35,N,2
-2.569581,121.377861,299.38,0.47,0.39,2022-05-31,1730,N,VIIRS,n,1,277.03,1.12,N,2
-1.703591,119.311646,305.3,0.39,0.36,2022-05-31,1730,N,VIIRS,n,1,292.84,0.43,N,0
0.066752,109.286072,312.64,0.39,0.59,2022-05-31,1730,N,VIIRS,n,1,290.13,1.17,N,0
0.067327,109.282494,305.32,0.39,0.59,2022-05-31,1730,N,VIIRS,n,1,290.03,1.32,N,0
0.061695,109.284843,303.9,0.39,0.59,2022-05-31,1730,N,VIIRS,n,1,289.74,0.81,N,0
0.067169,109.285759,310.96,0.39,0.59,2022-05-31,1730,N,VIIRS,n,1,290.2,0.81,N,0
0.06772,109.282158,304.62,0.39,0.59,2022-05-31,1730,N,VIIRS,n,1,290.37,2.08,N,0
-0.933531,117.029366,308,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,292.32,0.92,N,0
-0.932601,117.029251,307.56,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,292.58,0.83,N,0
-0.695265,116.94001,309.79,0.41,0.37,2022-05-31,1730,N,VIIRS,n,1,292.25,1.22,N,2
-0.619592,117.257515,311.2,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,293.5,1.1,N,0
-1.38401,122.482956,310.8,0.52,0.41,2022-05-31,1730,N,VIIRS,n,1,290.9,1.91,N,2
-0.584793,117.386909,310.6,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,292.47,0.86,N,0
-0.581432,117.387444,306.51,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,292.37,0.54,N,2
0.167598,116.781219,315.72,0.42,0.37,2022-05-31,1730,N,VIIRS,n,1,293.07,2.21,N,0
1.906752,109.526924,305.86,0.4,0.6,2022-05-31,1730,N,VIIRS,n,1,289.87,0.49,N,0
1.165022,117.678856,311.16,0.4,0.37,2022-05-31,1730,N,VIIRS,n,1,292.82,1.2,N,2
-0.213228,101.910141,306.41,0.34,0.56,2022-05-31,1906,N,VIIRS,n,1,287.52,2.82,N,0
-0.214075,101.910088,305.53,0.34,0.56,2022-05-31,1906,N,VIIRS,n,1,287.45,2.8,N,0
-0.21373,101.913239,351.56,0.34,0.56,2022-05-31,1906,N,VIIRS,n,1,288.13,2.82,N,0
0.441944,101.891434,305.6,0.33,0.55,2022-05-31,1906,N,VIIRS,n,1,282.23,1.15,N,2
-0.218764,101.906151,307.71,0.34,0.56,2022-05-31,1906,N,VIIRS,n,1,287.17,0.99,N,0
-0.219245,101.909264,302.95,0.34,0.56,2022-05-31,1906,N,VIIRS,n,1,287.24,0.94,N,0
